MFN;Columna;Antes;Despues
002536;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Sofía, Alberto<|>Arroyo, Francisco;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Sofía, Alberto<|>Arroyo, Francisco
002537;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Sofía, Alberto<|>Herrera, Pedro;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Sofía, Alberto<|>Herrera, Pedro
002538;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Sofía, Alberto<|>Herrera, Pedro;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Sofía, Alberto<|>Herrera, Pedro
002539;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Sofía, Alberto<|>Martínez, Juan;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Sofía, Alberto<|>Martínez, Juan
002540;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Sofía, Alberto<|>Martínez, Juan;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Sofía, Alberto<|>Martínez, Juan
002541;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Sofía, Alberto<|>Martínez, Juan;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Sofía, Alberto<|>Martínez, Juan
002612;v22_Autor_personal;Bertolón de Sucatte, Susana R.<|>Repetti, Ricardo<|>Casabona, Angel<|>Hirsch, Pablo C.;Bertolón de Sucatte, Susana R.<|>Repetti, Ricardo<|>Casabona, Ángel Miguel Francisco<|>Hirsch, Pablo C.
002619;v22_Autor_personal;Boeri, Ricardo L.<|>Lupin, Héctor M.;Boeri, Ricardo Luis<|>Lupin, Héctor M.
002620;v22_Autor_personal;Boeri, Ricardo L.<|>Moschiar de Valente, Stella M.<|>Lupin, Héctor M.;Boeri, Ricardo Luis<|>Moschiar de Valente, Stella M.<|>Lupin, Héctor M.
002621;v22_Autor_personal;Boeri, Ricardo L.<|>Zugarramurdi, Aurora<|>Lupin, Héctor M.;Boeri, Ricardo Luis<|>Zugarramurdi, Aurora<|>Lupin, Héctor M.
002622;v22_Autor_personal;Boeri, Ricardo L.<|>Davidovich, Luis Alberto<|>Lupin, Héctor M.;Boeri, Ricardo Luis<|>Davidovich, Luis Alberto<|>Lupin, Héctor M.
002682;v22_Autor_personal;Calvo, Ernesto J.<|>Moina, Carlos A.;Calvo, Ernesto J.<|>Moina, Carlos Alberto
002684;v22_Autor_personal;Cantera, Carlos S.;Cantera, Carlos Santos
002685;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.<|>Sofía, Alberto;Cantera, Carlos Santos<|>Angelinetti, Alberto R.<|>Sofía, Alberto
002686;v22_Autor_personal;Cantera, Carlos S.;Cantera, Carlos Santos
002687;v22_Autor_personal;Cantera, Carlos S.;Cantera, Carlos Santos
002688;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.<|>Greco, Alberto;Cantera, Carlos Santos<|>Angelinetti, Alberto R.<|>Greco, Alberto
002689;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.<|>Michelón, Luciano;Cantera, Carlos Santos<|>Angelinetti, Alberto R.<|>Michelón, Luciano
002690;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.<|>Sofía, Alberto;Cantera, Carlos Santos<|>Angelinetti, Alberto R.<|>Sofía, Alberto
002713;v22_Autor_personal;Catalano, Elsíades<|>Ruella, L.P. de<|>Roitman de Bautis, Perla<|>Serrano, A.P.<|>Ferdman de Borinsky, Mónica;Catalano, Elsíades<|>Ruella, L.P. de<|>Roitman de Bautis, Perla<|>Serrano, A.P.<|>Ferdman de Borinsky, Mónica Beatriz
002715;v22_Autor_personal;Catalano, Elsíades<|>Ferdman de Borinsky, Mónica<|>Roitman de Bautis, Perla;Catalano, Elsíades<|>Ferdman de Borinsky, Mónica Beatriz<|>Roitman de Bautis, Perla
002771;v22_Autor_personal;Davidovich, Luis Alberto<|>Boeri, Ricardo L.<|>Lupin, Héctor M.;Davidovich, Luis Alberto<|>Boeri, Ricardo Luis<|>Lupin, Héctor M.
002798;v22_Autor_personal;Dmitruk, Andrés E.<|>Lotersztain, Israel;Dmitruk, Andrés Esteban<|>Lotersztain, Israel
002968;v22_Autor_personal;Garone, Miguel J.<|>Vélez, Hugo E.<|>Casabona, Angel<|>Casal, Olga Florencia<|>Tacconi, Raúl A.;Garone, Miguel J.<|>Vélez, Hugo E.<|>Casabona, Ángel Miguel Francisco<|>Casal, Olga Florencia<|>Tacconi, Raúl A.
003125;v22_Autor_personal;Ballerini, Eduardo S.<|>Cohen, Edgardo<|>Godel, Alberto M.<|>Lladós, José María<|>Nochteff, Hugo<|>Otero, Raúl<|>Eichinger, Peter<|>Frensch, Karl.-J.<|>Lindner, Eric<|>Koch, Kaufmann D.<|>Niemann, Gerhard<|>Reiter, Gerhard E.<|>Salmang, Denny<|>Schlesinger, Bernhard<|>Schmitt, Manfred<|>Schober, Joachim<|>Dmitruk, Andrés E.^rdir.<|>Vornehm, Hermann^rdir.;Ballerini, Eduardo S.<|>Cohen, Edgardo<|>Godel, Alberto M.<|>Lladós, José María<|>Nochteff, Hugo<|>Otero, Raúl<|>Eichinger, Peter<|>Frensch, Karl.-J.<|>Lindner, Eric<|>Koch, Kaufmann D.<|>Niemann, Gerhard<|>Reiter, Gerhard E.<|>Salmang, Denny<|>Schlesinger, Bernhard<|>Schmitt, Manfred<|>Schober, Joachim<|>Dmitruk, Andrés Esteban^rdir.<|>Vornehm, Hermann^rdir.
003127;v22_Autor_personal;Ballerini, Eduardo S.<|>Dmitruk, Andrés E.<|>Leibovich, Harry A.<|>Quijano, Antonio A.<|>Ottes, J.G.<|>Ruge, Ingolf<|>Mertel, Heinz<|>Bachmann, Günther<|>Rohde, Lother<|>Schlesinger, Bernhard<|>Hofele, Eugen<|>Perecsényi, Oskar<|>Schütt, Helmuth<|>Vornehm, Hermann^rdir.;Ballerini, Eduardo S.<|>Dmitruk, Andrés Esteban<|>Leibovich, Harry A.<|>Quijano, Antonio A.<|>Ottes, J.G.<|>Ruge, Ingolf<|>Mertel, Heinz<|>Bachmann, Günther<|>Rohde, Lother<|>Schlesinger, Bernhard<|>Hofele, Eugen<|>Perecsényi, Oskar<|>Schütt, Helmuth<|>Vornehm, Hermann^rdir.
003237;v22_Autor_personal;Lupin, Héctor M.<|>Booman, Alejandro C.;Lupin, Héctor M.<|>Booman, Alejandro Carlos
003302;v22_Autor_personal;Casabona, Angel<|>Repetti, Ricardo;Casabona, Ángel Miguel Francisco<|>Repetti, Ricardo
003472;v22_Autor_personal;Lozano, Roberto Daniel<|>Priu, Jorge R.<|>Yasan, Eduardo D.;Lozano, Roberto Daniel<|>Priu, Jorge R.<|>Yasan, Eduardo David
003475;v22_Autor_personal;Lupi, Daniel<|>Fraigi, Liliana<|>Domínguez, José;Lupi, Daniel<|>Fraigi, Liliana Beatriz<|>Domínguez, José
003482;v22_Autor_personal;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Boeri, Ricardo L.<|>Davidovich, Luis Alberto;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Boeri, Ricardo Luis<|>Davidovich, Luis Alberto
003485;v22_Autor_personal;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Boeri, Ricardo L.<|>Davidovich, Luis Alberto;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Boeri, Ricardo Luis<|>Davidovich, Luis Alberto
003489;v22_Autor_personal;Lupin, Héctor M.<|>Zugarramurdi, Aurora<|>Boeri, Ricardo L.;Lupin, Héctor M.<|>Zugarramurdi, Aurora<|>Boeri, Ricardo Luis
003672;v22_Autor_personal;Porta, Carlos G.<|>Sánchez, Jorge<|>Leiblich, Juan A.;Porta, Carlos G.<|>Sánchez, Jorge<|>Leiblich, Juan Antonio
003915;v22_Autor_personal;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo L.<|>Barassi, Carlos A.;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo Luis<|>Barassi, Carlos A.
003974;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.;Angelinetti, Alberto R.<|>Cantera, Carlos Santos
004000;v22_Autor_personal;Moschiar de Valente, Stella M.<|>Boeri, Ricardo L.<|>Lupin, Héctor M.;Moschiar de Valente, Stella M.<|>Boeri, Ricardo Luis<|>Lupin, Héctor M.
004036;v22_Autor_personal;Dmitruk, Andrés E.;Dmitruk, Andrés Esteban
004071;v22_Autor_personal;Juárez, R.E.<|>Cogno, Jorge A.<|>Trench, J.A.;Juárez, R.E.<|>Cogno, Jorge Adrián<|>Trench, J.A.
004210;v22_Autor_personal;Castañeda, Roberto A.;Castañeda, Roberto Aníbal
004213;v22_Autor_personal;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo L.<|>Barassi, Carlos A.;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo Luis<|>Barassi, Carlos A.
004215;v22_Autor_personal;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo L.<|>Barassi, Carlos A.;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo Luis<|>Barassi, Carlos A.
004216;v22_Autor_personal;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Soule, Carlos L.<|>Davidovich, Luis Alberto<|>Boeri, Ricardo L.;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Soule, Carlos L.<|>Davidovich, Luis Alberto<|>Boeri, Ricardo Luis
004224;v22_Autor_personal;Casabona, Angel;Casabona, Ángel Miguel Francisco
004259;v22_Autor_personal;Cantera, Carlos S.;Cantera, Carlos Santos
004276;v22_Autor_personal;Pappolla, Héctor<|>Mazza, Horacio<|>Dmitruk, Andrés E.;Pappolla, Héctor<|>Mazza, Horacio<|>Dmitruk, Andrés Esteban
004277;v22_Autor_personal;Behar, Alberto<|>Dmitruk, Andrés E.;Behar, Alberto<|>Dmitruk, Andrés Esteban
004340;v22_Autor_personal;Fraigi, Liliana<|>Lupi, Daniel;Fraigi, Liliana Beatriz<|>Lupi, Daniel
004351;v22_Autor_personal;Dmitruk, Andrés E.;Dmitruk, Andrés Esteban
004390;v22_Autor_personal;Rillos, Graciela E.;Rillos, Graciela Elba
004411;v22_Autor_personal;Leibovich, Harry A.<|>Dmitruk, Andrés E.;Leibovich, Harry A.<|>Dmitruk, Andrés Esteban
004468;v22_Autor_personal;Lupin, Héctor M.<|>Boeri, Ricardo L.<|>Moschiar de Valente, Stella M.;Lupin, Héctor M.<|>Boeri, Ricardo Luis<|>Moschiar de Valente, Stella M.
004472;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Schang, M.J.<|>Azcona, O.<|>Bonino, M.F.<|>Errecaborde, E.N.;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Schang, M.J.<|>Azcona, O.<|>Bonino, M.F.<|>Errecaborde, E.N.
004513;v22_Autor_personal;Soule, Carlos L.<|>Yeannes, María Isabel<|>Moschiar de Valente, Stella M.<|>Lupin, Héctor M.<|>Boeri, Ricardo L.<|>Fernández, V.;Soule, Carlos L.<|>Yeannes, María Isabel<|>Moschiar de Valente, Stella M.<|>Lupin, Héctor M.<|>Boeri, Ricardo Luis<|>Fernández, V.
004531;v22_Autor_personal;Lupin, Héctor M.<|>Boeri, Ricardo L.<|>Giannini, Daniel H.<|>Davidovich, Luis Alberto;Lupin, Héctor M.<|>Boeri, Ricardo Luis<|>Giannini, Daniel H.<|>Davidovich, Luis Alberto
004533;v22_Autor_personal;Giannini, Daniel H.<|>Boeri, Ricardo L.<|>Booman, Alejandro C.<|>Lupin, Héctor M.;Giannini, Daniel H.<|>Boeri, Ricardo Luis<|>Booman, Alejandro Carlos<|>Lupin, Héctor M.
004534;v22_Autor_personal;Barassi, Carlos A.<|>Boeri, Ricardo L.<|>Crupkin, Marcos<|>Davidovich, Luis Alberto<|>Giannini, Daniel H.<|>Soulé, Carlos L.<|>Trucco, Raúl E.<|>Lupin, Héctor M.;Barassi, Carlos A.<|>Boeri, Ricardo Luis<|>Crupkin, Marcos<|>Davidovich, Luis Alberto<|>Giannini, Daniel H.<|>Soulé, Carlos L.<|>Trucco, Raúl E.<|>Lupin, Héctor M.
004546;v22_Autor_personal;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo L.<|>Barassi, Carlos A.;Trucco, Raúl E.<|>Lupin, Héctor M.<|>Giannini, Daniel H.<|>Crupkin, Marcos<|>Boeri, Ricardo Luis<|>Barassi, Carlos A.
004576;v22_Autor_personal;Cogno, Jorge A.<|>Etchechoury, Elisa M.<|>Lozano, Roberto Daniel;Cogno, Jorge Adrián<|>Etchechoury, Elisa M.<|>Lozano, Roberto Daniel
004577;v22_Autor_personal;Cazabat, Carlos R.G.<|>Lozano, Roberto Daniel<|>Yasan, Eduardo D.;Cazabat, Carlos R.G.<|>Lozano, Roberto Daniel<|>Yasan, Eduardo David
004578;v22_Autor_personal;Cogno, Jorge A.<|>Etchechoury, Elisa M.<|>Lozano, Roberto Daniel;Cogno, Jorge Adrián<|>Etchechoury, Elisa M.<|>Lozano, Roberto Daniel
004585;v22_Autor_personal;Dmitruk, Andrés E.<|>Elissetche, E.<|>Godel, Alberto M.<|>Prieto, N.;Dmitruk, Andrés Esteban<|>Elissetche, E.<|>Godel, Alberto M.<|>Prieto, N.
004618;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>Goya, Luis M.;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>Goya, Luis M.
004621;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.;Cantera, Carlos Santos<|>Angelinetti, Alberto R.
004662;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.<|>Sofía, Alberto;Cantera, Carlos Santos<|>Angelinetti, Alberto R.<|>Sofía, Alberto
004709;v22_Autor_personal;Booman, Alejandro C.;Booman, Alejandro Carlos
004717;v22_Autor_personal;Cantera, Carlos S.;Cantera, Carlos Santos
004773;v22_Autor_personal;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Soule, Carlos L.<|>Davidovich, Luis Alberto<|>Boeri, Ricardo L.;Lupin, Héctor M.<|>Giannini, Daniel H.<|>Soule, Carlos L.<|>Davidovich, Luis Alberto<|>Boeri, Ricardo Luis
004791;v22_Autor_personal;Bouchaud, Pierre<|>Cogno, Jorge A.;Bouchaud, Pierre<|>Cogno, Jorge Adrián
004832;v22_Autor_personal;Etchechoury, Elisa M.<|>Cogno, Jorge A.;Etchechoury, Elisa M.<|>Cogno, Jorge Adrián
004833;v22_Autor_personal;Dmitruk, Andrés E.<|>Gatti, Edmundo;Dmitruk, Andrés Esteban<|>Gatti, Edmundo
004842;v22_Autor_personal;Dmitruk, Andrés E.;Dmitruk, Andrés Esteban
004963;v22_Autor_personal;Cohen, Edgardo<|>Dmitruk, Andrés E.<|>Godel, Alberto M.;Cohen, Edgardo<|>Dmitruk, Andrés Esteban<|>Godel, Alberto M.
004980;v22_Autor_personal;Fraigi, Liliana;Fraigi, Liliana Beatriz
005043;v22_Autor_personal;Lupi, Daniel<|>Fraigi, Liliana<|>Rosales de Meybaum, Blanca;Lupi, Daniel<|>Fraigi, Liliana Beatriz<|>Rosales de Meybaum, Blanca
005102;v22_Autor_personal;Cohen, Edgardo<|>Dmitruk, Andrés E.<|>Godel, Alberto M.;Cohen, Edgardo<|>Dmitruk, Andrés Esteban<|>Godel, Alberto M.
005120;v22_Autor_personal;Angelinetti, Alberto R.<|>Cantera, Carlos S.<|>García, Raúl O.;Angelinetti, Alberto R.<|>Cantera, Carlos Santos<|>García, Raúl O.
005140;v22_Autor_personal;Álvarez, Néstor<|>Moina, Carlos A.;Álvarez, Néstor<|>Moina, Carlos Alberto
005160;v22_Autor_personal;Passarino de Marqués, Mirta N.<|>Leiblich, Juan A.<|>Fernández, Ramiro<|>Márques, Daniel;Passarino de Marqués, Mirta N.<|>Leiblich, Juan Antonio<|>Fernández, Ramiro<|>Márques, Daniel
005169;v22_Autor_personal;Cantera, Carlos S.<|>Angelinetti, Alberto R.;Cantera, Carlos Santos<|>Angelinetti, Alberto R.
005172;v22_Autor_personal;Luca, María S. de<|>Ferdman de Borinsky, Mónica;Luca, María S. de<|>Ferdman de Borinsky, Mónica Beatriz
005207;v22_Autor_personal;Fardin, José P.<|>Moschiar de Valente, Stella M.<|>Boeri, Ricardo L.;Fardin, José P.<|>Moschiar de Valente, Stella M.<|>Boeri, Ricardo Luis
005212;v22_Autor_personal;Almandos, M.E.<|>Giannini, Daniel H.<|>Ciarlo, Alicia S.<|>Boeri, Ricardo L.;Almandos, M.E.<|>Giannini, Daniel H.<|>Ciarlo, Alicia S.<|>Boeri, Ricardo Luis
005225;v22_Autor_personal;Yasan, Eduardo D.;Yasan, Eduardo David
005229;v22_Autor_personal;Repetti, Ricardo<|>Tacconi, Raúl A.<|>Casal, Olga Florencia<|>Casabona, Angel;Repetti, Ricardo<|>Tacconi, Raúl A.<|>Casal, Olga Florencia<|>Casabona, Ángel Miguel Francisco
005231;v22_Autor_personal;Repetti, Ricardo<|>Bertolón de Sucatte, Susana R.<|>Casabona, Angel<|>Tacconi, Raúl A.;Repetti, Ricardo<|>Bertolón de Sucatte, Susana R.<|>Casabona, Ángel Miguel Francisco<|>Tacconi, Raúl A.
005233;v22_Autor_personal;Etchechoury, Elisa M.<|>Cogno, Jorge A.;Etchechoury, Elisa M.<|>Cogno, Jorge Adrián
005249;v22_Autor_personal;Cappa, A.<|>Bich, W.<|>Leiblich, Juan A.<|>Marqués, Daniel<|>Porta, Carlos G.<|>Sánchez, Jorge;Cappa, A.<|>Bich, W.<|>Leiblich, Juan Antonio<|>Marqués, Daniel<|>Porta, Carlos G.<|>Sánchez, Jorge
005262;v22_Autor_personal;Repetti, Ricardo<|>Casabona, Angel;Repetti, Ricardo<|>Casabona, Ángel Miguel Francisco
005283;v22_Autor_personal;Valentini, Cristóbal R.<|>Moina, Carlos A.<|>Vilche, Jorge R.<|>Arvia, A.J.;Valentini, Cristobal Ramón<|>Moina, Carlos Alberto<|>Vilche, Jorge R.<|>Arvia, A.J.
005293;v22_Autor_personal;Calvo, Ernesto J.<|>Moina, Carlos A.;Calvo, Ernesto J.<|>Moina, Carlos Alberto
005294;v22_Autor_personal;Castro, Beatriz E.<|>Valentini, Cristóbal R.<|>Moina, Carlos A.<|>Vilche, Jorge R.;Castro, Beatriz E.<|>Valentini, Cristobal Ramón<|>Moina, Carlos Alberto<|>Vilche, Jorge R.
005309;v22_Autor_personal;Cantera, Carlos S.<|>Fracassi, Rodolfo O.<|>Greco, Carlos A.;Cantera, Carlos Santos<|>Fracassi, Rodolfo O.<|>Greco, Carlos A.
005336;v22_Autor_personal;Casabona, Angel<|>Repetti, Ricardo<|>Michelena, Eduardo;Casabona, Ángel Miguel Francisco<|>Repetti, Ricardo<|>Michelena, Eduardo
005341;v22_Autor_personal;Cogno, Jorge A.<|>Etchechoury, Elisa M.<|>Yasan, Eduardo D.;Cogno, Jorge Adrián<|>Etchechoury, Elisa M.<|>Yasan, Eduardo David
005342;v22_Autor_personal;Forste, DietricH<|>Sauter, Georg<|>Cogno, Jorge A.<|>Etchechoury, Elisa M.;Forste, DietricH<|>Sauter, Georg<|>Cogno, Jorge Adrián<|>Etchechoury, Elisa M.
005344;v22_Autor_personal;Cogno, Jorge A.;Cogno, Jorge Adrián
005357;v22_Autor_personal;Pérez Zelaschi, Marina<|>Marino, Patricia<|>Lupi, Daniel<|>Ladrón González, Luis Alfredo<|>Berset, Alberto;Pérez Zelaschi, Marina Luisa<|>Marino, Patricia<|>Lupi, Daniel<|>Ladrón González, Luis Alfredo<|>Berset, Alberto
005366;v22_Autor_personal;Pella, Elda L.<|>Braun de Romanin, Judit B.<|>Ferdman de Borinsky, Mónica;Pella, Elda L.<|>Braun de Romanin, Judit B.<|>Ferdman de Borinsky, Mónica Beatriz
005391;v22_Autor_personal;Cogno, Jorge A.;Cogno, Jorge Adrián
005397;v22_Autor_personal;Berset, Alberto<|>Ladrón González, Luis Alfredo<|>Lupi, Daniel<|>Marino, Patricia<|>Pérez Zelaschi, Marina;Berset, Alberto<|>Ladrón González, Luis Alfredo<|>Lupi, Daniel<|>Marino, Patricia<|>Pérez Zelaschi, Marina Luisa
005466;v22_Autor_personal;Castañeda, Roberto A.<|>Calo, Marisa C.<|>Pasqualini, Adriana<|>Fernández, Gabriela<|>Calleja, María del Pilar<|>Montero, Haidée;Castañeda, Roberto Aníbal<|>Calo, Marisa C.<|>Pasqualini, Adriana<|>Fernández, Gabriela<|>Calleja, María del Pilar<|>Montero, Haidée
005503;v22_Autor_personal;Castañeda, Roberto A.<|>Fernández, Gabriela<|>Calo, Marisa C.<|>Pasqualini, Adriana;Castañeda, Roberto Aníbal<|>Fernández, Gabriela<|>Calo, Marisa C.<|>Pasqualini, Adriana
005515;v22_Autor_personal;Araolaza, Anselmo M.<|>Comi, Carlos M.;Araolaza, Anselmo M.<|>Comi, Carlos Miguel
005537;v22_Autor_personal;Castañeda, Roberto A.<|>Calo, Marisa C.<|>Fernández, Gabriela<|>Pasqualini, Adriana<|>Calleja, María del Pilar<|>Montero, Haidée<|>Blazich, G.;Castañeda, Roberto Aníbal<|>Calo, Marisa C.<|>Fernández, Gabriela<|>Pasqualini, Adriana<|>Calleja, María del Pilar<|>Montero, Haidée<|>Blazich, G.
005556;v22_Autor_personal;Castañeda, Roberto A.<|>Pasqualini, Adriana<|>Calo, Marisa C.<|>Fernández, Gabriela<|>Calleja, María del Pilar<|>Montero, Haidée<|>Blazich, G.;Castañeda, Roberto Aníbal<|>Pasqualini, Adriana<|>Calo, Marisa C.<|>Fernández, Gabriela<|>Calleja, María del Pilar<|>Montero, Haidée<|>Blazich, G.
005587;v22_Autor_personal;Ciarlo, Alicia S.<|>Boeri, Ricardo L.<|>Giannini, Daniel H.;Ciarlo, Alicia S.<|>Boeri, Ricardo Luis<|>Giannini, Daniel H.
005592;v22_Autor_personal;Moschiar de Valente, Stella M.<|>Fardin, José P.<|>Boeri, Ricardo L.;Moschiar de Valente, Stella M.<|>Fardin, José P.<|>Boeri, Ricardo Luis
005596;v22_Autor_personal;Boeri, Ricardo L.;Boeri, Ricardo Luis
005597;v22_Autor_personal;Boeri, Ricardo L.<|>Davidovich, Luis Alberto<|>Giannini, Daniel H.<|>Lupin, Héctor M.;Boeri, Ricardo Luis<|>Davidovich, Luis Alberto<|>Giannini, Daniel H.<|>Lupin, Héctor M.
005618;v22_Autor_personal;Repetti, Ricardo<|>Casabona, Angel<|>Michelena, Eduardo;Repetti, Ricardo<|>Casabona, Ángel Miguel Francisco<|>Michelena, Eduardo
005626;v22_Autor_personal;Cazabat, Carlos R.G.<|>Yasan, Eduardo D.;Cazabat, Carlos R.G.<|>Yasan, Eduardo David
005631;v22_Autor_personal;Cazabat, Marcelo H.<|>García, Ricardo I.;Cazabat, Marcelo Horacio<|>García, Ricardo I.
