MFN;Columna;Antes;Despues
040825;v26_Afiliacion_del_autor;^aÁlvarez, Jorge José^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina;^aÁlvarez, José Jorge Enrique^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina
043184;v26_Afiliacion_del_autor;^aAriza, R.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aBenasso, T.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDorado, C.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aFlores, F.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aRamírez, R.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aYoguel, V.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina;^aAriza, Irene Raquel^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aBenasso, T.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDorado, Cecilia^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aFlores, F.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aRamírez, Rodrigo Javier^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aYoguel, V.^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina
045845;v26_Afiliacion_del_autor;^aMartínez, L.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Servicios Industriales. Subgerencia Operativa de Servicios Sectoriales. Dirección Técnica de Textil y Cuero. Departamento de Tecnología del Diseño e Industria de la Moda^sINTI-GOSI-SOSS^pArgentina<|>^aÁlvarez, H.^nInstituto Nacional de Tecnología Industrial. Textiles^sINTI-Textiles^pArgentina<|>^aDel Val, S.^nInstituto Nacional de Tecnología Industrial. Textiles^sINTI-Textiles^pArgentina;^aMartínez, L.^nInstituto Nacional de Tecnología Industrial. Dirección Operativa. Gerencia Operativa de Servicios Industriales. Subgerencia Operativa de Servicios Sectoriales. Dirección Técnica de Textil y Cuero. Departamento de Tecnología del Diseño e Industria de la Moda^sINTI-GOSI-SOSS^pArgentina<|>^aÁlvarez, Juan Horacio^nInstituto Nacional de Tecnología Industrial. Textiles^sINTI-Textiles^pArgentina<|>^aDel Val, Susana^nInstituto Nacional de Tecnología Industrial. Textiles^sINTI-Textiles^pArgentina
045902;v26_Afiliacion_del_autor;^aDe Césare, P. N.^nInstituto Nacional de Tecnología Industrial. INTI-Electrónica e Informática^pArgentina<|>^aTenorio, M.^nInstituto Nacional de Tecnología Industrial. INTI-Electrónica e Informática^pArgentina;^aDe Césare, Pablo Nicolás^nInstituto Nacional de Tecnología Industrial. INTI-Electrónica e Informática^pArgentina<|>^aTenorio, Marcelo Luis^nInstituto Nacional de Tecnología Industrial. INTI-Electrónica e Informática^pArgentina
045980;v26_Afiliacion_del_autor;^aBertrand, K. V.^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina<|>^aMarino, P.^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina<|>^aPérez Zelaschi, M.^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina<|>^aBengolea, J. D.^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina;^aBertrand, Karina Vanesa^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina<|>^aMarino, P.^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina<|>^aPérez Zelaschi, Marina Luisa^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina<|>^aBengolea, Jorge Domingo^nInstituto Nacional de Tecnología Industrial^sINTI^pArgentina
045982;v26_Afiliacion_del_autor;^aCazzaniga Arduzzo, D.^nInstituto Nacional de Tecnología Industrial. Lácteos Rafaela^sINTI^pArgentina;^aCazzaniga Arduzzo, Diego Santiago^nInstituto Nacional de Tecnología Industrial. Lácteos Rafaela^sINTI^pArgentina
046252;v26_Afiliacion_del_autor;^aAdad, W. F.^nInstituto Nacional de Tecnología Industrial. INTI-Física y Metrología^pArgentina<|>^aIuzzolino, R.^nInstituto Nacional de Tecnología Industrial. INTI-Física y Metrología^pArgentina;^aAdad, Walter Fabián^nInstituto Nacional de Tecnología Industrial. INTI-Física y Metrología^pArgentina<|>^aIuzzolino, Ricardo Javier^nInstituto Nacional de Tecnología Industrial. INTI-Física y Metrología^pArgentina
046350;v26_Afiliacion_del_autor;^aConde, A. J.^nUniversidad Nacional de Tucumán. Facultad de Ciencias Exactas y Tecnología. Laboratorio de Medios e Interfases^pArgentina<|>^aSalvatierra, E.^nFundación Instituto Leloir^pArgentina<|>^aPodhajcer, O.^nFundación Instituto Leloir^pArgentina<|>^aFraigi, L.^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aMadrid, R. E.^nUniversidad Nacional de Tucumán. Facultad de Ciencias Exactas y Tecnología. Laboratorio de Medios e Interfases^pArgentina;^aConde, A. J.^nUniversidad Nacional de Tucumán. Facultad de Ciencias Exactas y Tecnología. Laboratorio de Medios e Interfases^pArgentina<|>^aSalvatierra, E.^nFundación Instituto Leloir^pArgentina<|>^aPodhajcer, O.^nFundación Instituto Leloir^pArgentina<|>^aFraigi, Liliana Beatriz^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aMadrid, R. E.^nUniversidad Nacional de Tucumán. Facultad de Ciencias Exactas y Tecnología. Laboratorio de Medios e Interfases^pArgentina
046609;v26_Afiliacion_del_autor;^aPérez, A. P.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aCasasco, A.^nHospital de Niños Ricardo Gutiérrez. Servicio de Parasitología y Enfermedad de Chagas^pArgentina<|>^aSchilrreff, P.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aDefain Tesoriero, M. V.^nInstituto Nacional de Tecnología Industrial. INTI-Química^pArgentina^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aDuempelmann, L.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aAltube, M. J.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aHiga, L.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aMorilla, M. J.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aPetray, P.^nHospital de Niños Ricardo Gutiérrez. Servicio de Parasitología y Enfermedad de Chagas^pArgentina<|>^aRomero, E. L.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina;^aPérez, A. P.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aCasasco, Agustina^nHospital de Niños Ricardo Gutiérrez. Servicio de Parasitología y Enfermedad de Chagas^pArgentina<|>^aSchilrreff, P.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aDefain Tesoriero, María Victoria^nInstituto Nacional de Tecnología Industrial. INTI-Química^pArgentina^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aDuempelmann, Luc^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aAltube, María Julia^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aHiga, L.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aMorilla, M. J.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina<|>^aPetray, P.^nHospital de Niños Ricardo Gutiérrez. Servicio de Parasitología y Enfermedad de Chagas^pArgentina<|>^aRomero, E. L.^nUniversidad Nacional de Quilmes. Departamento de Ciencia y Tecnología. Programa de Nanomedicinas^pArgentina
049160;v26_Afiliacion_del_autor;^aMahmud, Z. A.^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aAmelotti, F.^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aSerpi, C.^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aMaskaric, J.^nDrupour S.A.^pArgentina<|>^aMirabal, M.^nDrupour S.A.^pArgentina<|>^aMingolo, N.^nComisión Nacional de Energía Atómica^pArgentina<|>^aGassa, L.^nUniversidad Nacional de La Plata. Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas^pArgentina<|>^aTulio, P.^nUniversidad Tecnológica Federal do Paraná^pBrasil<|>^aGordillo, G.^nUniversidad de Buenos Aires. Facultad de Ciencias Exactas y Naturales^pArgentina;^aMahmud, Zulema Ángela^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aAmelotti, Franco Ignacio^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aSerpi, C.^nInstituto Nacional de Tecnología Industrial. INTI-Procesos Superficiales^pArgentina<|>^aMaskaric, J.^nDrupour S.A.^pArgentina<|>^aMirabal, M.^nDrupour S.A.^pArgentina<|>^aMingolo, N.^nComisión Nacional de Energía Atómica^pArgentina<|>^aGassa, L.^nUniversidad Nacional de La Plata. Instituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas^pArgentina<|>^aTulio, Paulo^nUniversidad Tecnológica Federal do Paraná^pBrasil<|>^aGordillo, G.^nUniversidad de Buenos Aires. Facultad de Ciencias Exactas y Naturales^pArgentina
049218;v26_Afiliacion_del_autor;^aFalcato, P.^nInstituto Nacional de Tecnología Industrial. INTI-Tecnologías de Gestión. Biblioteca^pArgentina;^aFalcato, Pedro^nInstituto Nacional de Tecnología Industrial. INTI-Tecnologías de Gestión. Biblioteca^pArgentina
049258;v26_Afiliacion_del_autor;^aCorrea, J. P.^nUniversidad Nacional de San Martín. Instituto de Investigación e Ingeniería Ambiental^pArgentina^nConsejo Nacional de Investigaciones Científicas y Técnicas^pArgentina<|>^aBlanco Massani, M. R.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina^nConsejo Nacional de Investigaciones Científicas y Técnicas^pArgentina<|>^aMolina, V.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina<|>^aSanchez, M.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina<|>^aEisenberg, P.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina^nUniversidad Nacional de San Martín. Instituto de Investigación e Ingeniería Ambiental^pArgentina<|>^aKainz, C.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina;^aCorrea, J. P.^nUniversidad Nacional de San Martín. Instituto de Investigación e Ingeniería Ambiental^pArgentina^nConsejo Nacional de Investigaciones Científicas y Técnicas^pArgentina<|>^aBlanco Massani, Mariana Raquel^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina^nConsejo Nacional de Investigaciones Científicas y Técnicas^pArgentina<|>^aMolina, V.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina<|>^aSanchez, M.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina<|>^aEisenberg, P.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina^nUniversidad Nacional de San Martín. Instituto de Investigación e Ingeniería Ambiental^pArgentina<|>^aKainz, Cecilia^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina
049264;v26_Afiliacion_del_autor;^aBlanco Massani, M. R.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina<|>^aEisenberg, P.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina^nUniversidad Nacional de San Martín. Instituto de Investigación e Ingeniería Ambiental^pArgentina<|>^aVignolo, G.^nConsejo Nacional de Investigaciones Científicas y Técnicas. Centro de Referencia para Lactobacilos^pArgentina<|>^aMorando, P. J.^nComisión Nacional de Energia Atómica. Gerencia Química Centro Atómico Constituyentes^pArgentina^nInstituto Sábato^pArgentina;^aBlanco Massani, Mariana Raquel^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina<|>^aEisenberg, P.^nInstituto Nacional de Tecnología Industrial. INTI-Plásticos^pArgentina^nUniversidad Nacional de San Martín. Instituto de Investigación e Ingeniería Ambiental^pArgentina<|>^aVignolo, Graciela Margarita^nConsejo Nacional de Investigaciones Científicas y Técnicas. Centro de Referencia para Lactobacilos^pArgentina<|>^aMorando, P. J.^nComisión Nacional de Energia Atómica. Gerencia Química Centro Atómico Constituyentes^pArgentina^nInstituto Sábato^pArgentina
049405;v26_Afiliacion_del_autor;^aAcquaticci, F.^nInstituto Nacional de Tecnología Industrial. Laboratorio de Transductores Piezoeléctricos^pArgentina^nUniversidad de Buenos Aires. Instituto de Ingeniería Biomédica^pArgentina<|>^aYommi, M. M.^nInstituto Nacional de Tecnología Industrial. Laboratorio de Transductores Piezoeléctricos^pArgentina<|>^aGwirc, S. N.^nInstituto Nacional de Tecnología Industrial. Laboratorio de Transductores Piezoeléctricos^pArgentina<|>^aLew, S. E.^nUniversidad de Buenos Aires. Instituto de Ingeniería Biomédica^pArgentina;^aAcquaticci, Fabián^nInstituto Nacional de Tecnología Industrial. Laboratorio de Transductores Piezoeléctricos^pArgentina^nUniversidad de Buenos Aires. Instituto de Ingeniería Biomédica^pArgentina<|>^aYommi, Maximiliano Manuel^nInstituto Nacional de Tecnología Industrial. Laboratorio de Transductores Piezoeléctricos^pArgentina<|>^aGwirc, S. N.^nInstituto Nacional de Tecnología Industrial. Laboratorio de Transductores Piezoeléctricos^pArgentina<|>^aLew, S. E.^nUniversidad de Buenos Aires. Instituto de Ingeniería Biomédica^pArgentina
049406;v26_Afiliacion_del_autor;^aVigna, Alejandrina^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDubois, María José^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aBecker, Rosalba^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina;^aVigna, Alejandrina Moira^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDubois, María José^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aBecker, Rosalba^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina
049407;v26_Afiliacion_del_autor;^aMolinari, F.^nInstituto Nacional de Tecnología Industrial. INTI-Textiles^pArgentina<|>^aMass, M.^nInstituto Nacional de Tecnología Industrial. INTI-Micro y Nanoelectrónica^pArgentina<|>^aAmalvy, J. I.^nInstituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas^sINIFTA^pArgentina^nUniversidad Tecnológica Nacional.Centro de Investigación en Ciencia y Tecnología de Materiales^sCITEMA-UTN^pArgentina<|>^aMonsalve, L.^nInstituto Nacional de Tecnología Industrial. INTI-Micro y Nanoelectrónica^pArgentina^nConsejo Nacional de Investigaciones Científicas y Técnicas^sCONICET^pArgentina;^aMolinari, Fabricio Nicolás^nInstituto Nacional de Tecnología Industrial. INTI-Textiles^pArgentina<|>^aMass, Mijal Inés^nInstituto Nacional de Tecnología Industrial. INTI-Micro y Nanoelectrónica^pArgentina<|>^aAmalvy, J. I.^nInstituto de Investigaciones Fisicoquímicas Teóricas y Aplicadas^sINIFTA^pArgentina^nUniversidad Tecnológica Nacional.Centro de Investigación en Ciencia y Tecnología de Materiales^sCITEMA-UTN^pArgentina<|>^aMonsalve, L.^nInstituto Nacional de Tecnología Industrial. INTI-Micro y Nanoelectrónica^pArgentina^nConsejo Nacional de Investigaciones Científicas y Técnicas^sCONICET^pArgentina
049531;v26_Afiliacion_del_autor;^aMahmud, Z. A.^nInstituto Nacional de Tecnología Industrial^pArgentina<|>^aGordillo, G.^nUniversidad de Buenos Aires. Facultad de Ciencias Exactas y Naturales^pArgentina<|>^aValentini, C.^nInstituto Nacional de Tecnología Industrial^pArgentina<|>^aFerreyra, C.^nArdam S.A.^pArgentina<|>^aMíngolo, N.^nComisión Nacional de Energía Atómica^pArgentina;^aMahmud, Zulema Ángela^nInstituto Nacional de Tecnología Industrial^pArgentina<|>^aGordillo, G.^nUniversidad de Buenos Aires. Facultad de Ciencias Exactas y Naturales^pArgentina<|>^aValentini, Cristobal Ramón^nInstituto Nacional de Tecnología Industrial^pArgentina<|>^aFerreyra, C.^nArdam S.A.^pArgentina<|>^aMíngolo, N.^nComisión Nacional de Energía Atómica^pArgentina
049572;v26_Afiliacion_del_autor;^aAraujo, J. F.^nInstituto Nacional de Tecnología Industrial. Biblioteca^pArgentina;^aAraujo, Juan Facundo^nInstituto Nacional de Tecnología Industrial. Biblioteca^pArgentina
049581;v26_Afiliacion_del_autor;^aBecker, Rosalba^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDiaz, Victoria^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDubois, María José^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aVigna, Alejandrina^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina;^aBecker, Rosalba^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDiaz, Victoria^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aDubois, María José^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aVigna, Alejandrina Moira^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina
049583;v26_Afiliacion_del_autor;^aNemcansky, Kevin^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aVergelín, Pablo^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aSandre, Cristian^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aCeballos, Jorge^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aGoglino, Manuel^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aAriza, Raquel^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aRamirez, Rodrigo^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aAyoroa, Nuria^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aMartinez, Lis^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina;^aNemcansky, Kevin^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aVergelín, Pablo^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aSandre, Cristian^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aCeballos, Jorge Ceferino^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aGoglino, Manuel^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aAriza, Raquel^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aRamirez, Rodrigo^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aAyoroa, Nuria^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina<|>^aMartinez, Lis^nInstituto Nacional de Tecnología Industrial. INTI-Diseño Industrial^pArgentina
049592;v26_Afiliacion_del_autor;^aPirosanto, I.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aLópez, A. M.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aGiannasi, E.^nInstituto Nacional de Tecnología Industrial. INTI-Córdoba^pArgentina<|>^aBaretta, L.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aZorzi, H.^nInstituto Nacional de Tecnología Industrial. INTI-Chubut^pArgentina;^aPirosanto, I.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aLópez, A. M.^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aGiannasi, E.^nInstituto Nacional de Tecnología Industrial. INTI-Córdoba^pArgentina<|>^aBaretta, Luis Rubén^nInstituto Nacional de Tecnología Industrial. INTI-Mar del Plata^pArgentina<|>^aZorzi, Héctor Raúl^nInstituto Nacional de Tecnología Industrial. INTI-Chubut^pArgentina
