MFN;Columna;Antes;Despues
025184;v6_Nivel_de_referencia;c;m
025185;v6_Nivel_de_referencia;c;m
025186;v6_Nivel_de_referencia;c;m
025187;v6_Nivel_de_referencia;c;m
025188;v6_Nivel_de_referencia;c;m
025189;v6_Nivel_de_referencia;c;m
025190;v6_Nivel_de_referencia;c;m
025191;v6_Nivel_de_referencia;c;m
025192;v6_Nivel_de_referencia;c;m
025193;v6_Nivel_de_referencia;c;m
025194;v6_Nivel_de_referencia;c;m
025197;v6_Nivel_de_referencia;c;m
025198;v6_Nivel_de_referencia;c;m
025199;v6_Nivel_de_referencia;c;m
025200;v6_Nivel_de_referencia;c;m
025201;v6_Nivel_de_referencia;c;m
025202;v6_Nivel_de_referencia;c;m
025203;v6_Nivel_de_referencia;c;m
025204;v6_Nivel_de_referencia;c;m
025206;v6_Nivel_de_referencia;c;m
025207;v6_Nivel_de_referencia;c;m
025208;v6_Nivel_de_referencia;c;m
025209;v6_Nivel_de_referencia;c;m
025210;v6_Nivel_de_referencia;c;m
025211;v6_Nivel_de_referencia;c;m
025212;v6_Nivel_de_referencia;c;m
025213;v6_Nivel_de_referencia;c;m
025214;v6_Nivel_de_referencia;c;m
025215;v6_Nivel_de_referencia;c;m
025216;v6_Nivel_de_referencia;c;m
025217;v6_Nivel_de_referencia;c;m
025218;v6_Nivel_de_referencia;c;m
025219;v6_Nivel_de_referencia;c;m
025220;v6_Nivel_de_referencia;c;m
025221;v6_Nivel_de_referencia;c;m
025222;v6_Nivel_de_referencia;c;m
025223;v6_Nivel_de_referencia;c;m
025224;v6_Nivel_de_referencia;c;m
025225;v6_Nivel_de_referencia;c;m
025226;v6_Nivel_de_referencia;c;m
025227;v6_Nivel_de_referencia;c;m
025228;v6_Nivel_de_referencia;c;m
025229;v6_Nivel_de_referencia;c;m
025230;v6_Nivel_de_referencia;c;m
025231;v6_Nivel_de_referencia;c;m
025232;v6_Nivel_de_referencia;c;m
025233;v6_Nivel_de_referencia;c;m
025882;v6_Nivel_de_referencia;c;s
025883;v6_Nivel_de_referencia;c;s
025884;v6_Nivel_de_referencia;c;s
025885;v6_Nivel_de_referencia;c;s
025916;v6_Nivel_de_referencia;c;m
025964;v6_Nivel_de_referencia;c;s
026020;v6_Nivel_de_referencia;c;s
026023;v6_Nivel_de_referencia;c;s
026029;v6_Nivel_de_referencia;c;s
026030;v6_Nivel_de_referencia;c;s
027572;v6_Nivel_de_referencia;a;s
035599;v6_Nivel_de_referencia;l;m
036211;v7_Tipo_de_documento;;Libro
036211;v6_Nivel_de_referencia;libro;m
036381;v7_Tipo_de_documento;;Informe
036381;v6_Nivel_de_referencia;informe;
036466;v7_Tipo_de_documento;;Informe
036466;v6_Nivel_de_referencia;informe;
037158;v7_Tipo_de_documento;;Diccionario
037158;v6_Nivel_de_referencia;diccionario;
037371;v6_Nivel_de_referencia;c;m
037900;v7_Tipo_de_documento;;Simposio
037900;v6_Nivel_de_referencia;simposio;
037901;v7_Tipo_de_documento;;Simposio
037901;v6_Nivel_de_referencia;simposio;
038097;v7_Tipo_de_documento;;Libro
038097;v6_Nivel_de_referencia;libro;m
038199;v7_Tipo_de_documento;;Libro
038199;v6_Nivel_de_referencia;libro;m
038850;v7_Tipo_de_documento;;Libro
038850;v6_Nivel_de_referencia;libro;m
041034;v7_Tipo_de_documento;;Informe
041034;v6_Nivel_de_referencia;informe;
041813;v6_Nivel_de_referencia;c;s
044099;v6_Nivel_de_referencia;c;s
044128;v6_Nivel_de_referencia;c;s
044129;v6_Nivel_de_referencia;c;s
044133;v6_Nivel_de_referencia;c;s
044150;v6_Nivel_de_referencia;c;s
044151;v6_Nivel_de_referencia;c;s
044153;v6_Nivel_de_referencia;c;s
044154;v6_Nivel_de_referencia;c;s
049136;v6_Nivel_de_referencia;c;m
049137;v6_Nivel_de_referencia;c;m
049138;v6_Nivel_de_referencia;c;m
049139;v6_Nivel_de_referencia;c;m
049141;v6_Nivel_de_referencia;c;m
049142;v6_Nivel_de_referencia;c;m
049143;v6_Nivel_de_referencia;c;m
049144;v6_Nivel_de_referencia;c;m
049145;v6_Nivel_de_referencia;c;m
049146;v6_Nivel_de_referencia;c;m
049634;v6_Nivel_de_referencia;S;s
049635;v6_Nivel_de_referencia;S;s
049636;v6_Nivel_de_referencia;S;s
049637;v6_Nivel_de_referencia;S;s
049638;v6_Nivel_de_referencia;S;s
049639;v6_Nivel_de_referencia;S;s
049640;v6_Nivel_de_referencia;S;s
049641;v6_Nivel_de_referencia;S;s
049642;v6_Nivel_de_referencia;S;s
049643;v6_Nivel_de_referencia;S;s
049644;v6_Nivel_de_referencia;S;s
049645;v6_Nivel_de_referencia;S;s
049646;v6_Nivel_de_referencia;S;s
049647;v6_Nivel_de_referencia;S;s
049648;v6_Nivel_de_referencia;S;s
049649;v6_Nivel_de_referencia;S;s
049650;v6_Nivel_de_referencia;S;s
049651;v6_Nivel_de_referencia;S;s
049652;v6_Nivel_de_referencia;S;s
049653;v6_Nivel_de_referencia;S;s
049654;v6_Nivel_de_referencia;S;s
049655;v6_Nivel_de_referencia;S;s
049656;v6_Nivel_de_referencia;S;s
049657;v6_Nivel_de_referencia;S;s
049658;v6_Nivel_de_referencia;S;s
049659;v6_Nivel_de_referencia;S;s
049660;v6_Nivel_de_referencia;S;s
049661;v6_Nivel_de_referencia;S;s
049662;v6_Nivel_de_referencia;S;s
049663;v6_Nivel_de_referencia;S;s
049664;v6_Nivel_de_referencia;S;s
049665;v6_Nivel_de_referencia;S;s
049666;v6_Nivel_de_referencia;S;s
049667;v6_Nivel_de_referencia;S;s
049668;v6_Nivel_de_referencia;S;s
049669;v6_Nivel_de_referencia;S;s
049670;v6_Nivel_de_referencia;S;s
049671;v6_Nivel_de_referencia;S;s
049672;v6_Nivel_de_referencia;S;s
049673;v6_Nivel_de_referencia;S;s
049674;v6_Nivel_de_referencia;S;s
049675;v6_Nivel_de_referencia;S;s
049676;v6_Nivel_de_referencia;S;s
049677;v6_Nivel_de_referencia;S;s
049678;v6_Nivel_de_referencia;S;s
049679;v6_Nivel_de_referencia;S;s
049680;v6_Nivel_de_referencia;S;s
049681;v6_Nivel_de_referencia;S;s
049682;v6_Nivel_de_referencia;S;s
049683;v6_Nivel_de_referencia;S;s
049684;v6_Nivel_de_referencia;S;s
049685;v6_Nivel_de_referencia;S;s
049686;v6_Nivel_de_referencia;S;s
049687;v6_Nivel_de_referencia;S;s
049688;v6_Nivel_de_referencia;S;s
049689;v6_Nivel_de_referencia;S;s
049690;v6_Nivel_de_referencia;S;s
049691;v6_Nivel_de_referencia;S;s
049692;v6_Nivel_de_referencia;S;s
049693;v6_Nivel_de_referencia;S;s
049694;v6_Nivel_de_referencia;S;s
049695;v6_Nivel_de_referencia;S;s
049696;v6_Nivel_de_referencia;S;s
049697;v6_Nivel_de_referencia;S;s
049698;v6_Nivel_de_referencia;S;s
049699;v6_Nivel_de_referencia;S;s
049700;v6_Nivel_de_referencia;S;s
049701;v6_Nivel_de_referencia;S;s
049702;v6_Nivel_de_referencia;S;s
049703;v6_Nivel_de_referencia;S;s
049704;v6_Nivel_de_referencia;S;s
049705;v6_Nivel_de_referencia;S;s
049706;v6_Nivel_de_referencia;S;s
049707;v6_Nivel_de_referencia;S;s
049708;v6_Nivel_de_referencia;S;s
049709;v6_Nivel_de_referencia;S;s
049710;v6_Nivel_de_referencia;S;s
049712;v6_Nivel_de_referencia;S;s
049713;v6_Nivel_de_referencia;S;s
049714;v6_Nivel_de_referencia;S;s
049715;v6_Nivel_de_referencia;S;s
049716;v6_Nivel_de_referencia;S;s
049717;v6_Nivel_de_referencia;S;s
049718;v6_Nivel_de_referencia;S;s
049719;v6_Nivel_de_referencia;S;s
049720;v6_Nivel_de_referencia;S;s
049721;v6_Nivel_de_referencia;S;s
049722;v6_Nivel_de_referencia;S;s
049723;v6_Nivel_de_referencia;S;s
049724;v6_Nivel_de_referencia;S;s
049725;v6_Nivel_de_referencia;S;s
049726;v6_Nivel_de_referencia;S;s
049727;v6_Nivel_de_referencia;S;s
050846;v6_Nivel_de_referencia;d;s
