MFN;Columna;Antes;Despues
024281;v22_Autor_personal;Agarwala, Vinod S.^red<|>Ugiansky, Gilbert M.^red.;Agarwala, Vinod S.^red.<|>Ugiansky, Gilbert M.^red.
024361;v85_Disponibilidad;INTI-Procesos Superficiales;INTI-Procesos superficiales
024372;v85_Disponibilidad;INTI-Procesos Superficiales;INTI-Procesos superficiales
024373;v85_Disponibilidad;INTI-Procesos Superficiales;INTI-Procesos superficiales
024377;v85_Disponibilidad;INTI-Procesos Superficiales;INTI-Procesos superficiales
024465;v85_Disponibilidad;INTI-Procesos Superficiales;INTI-Procesos superficiales
024622;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
024623;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
024745;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
024746;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
024910;v85_Disponibilidad;Prestamo;Préstamo
024997;v22_Autor_personal;Ballerini, Eduardo S.<|>Cohen, Edgardo<|>Godel, Alberto M.<|>Lladós, José María<|>Nochteff, Hugo<|>Otero, Raúl<|>Eichinger, Peter<|>Frensch, Karl.-J.<|>Lindner, Eric<|>Koch, Kaufmann D.<|>Niemann, Gerhard<|>Reiter, Gerhard E.<|>Salmang, Denny<|>Schlesinger, Bernhard<|>Schmitt, Manfred<|>Schober, Joachim<|>Dmitruk, Andrés E.^rdir<|>Vornehm, Hermann^rdir.;Ballerini, Eduardo S.<|>Cohen, Edgardo<|>Godel, Alberto M.<|>Lladós, José María<|>Nochteff, Hugo<|>Otero, Raúl<|>Eichinger, Peter<|>Frensch, Karl.-J.<|>Lindner, Eric<|>Koch, Kaufmann D.<|>Niemann, Gerhard<|>Reiter, Gerhard E.<|>Salmang, Denny<|>Schlesinger, Bernhard<|>Schmitt, Manfred<|>Schober, Joachim<|>Dmitruk, Andrés E.^rdir.<|>Vornehm, Hermann^rdir.
025100;v85_Disponibilidad;INTI-FISICA;INTI-Física
025190;v85_Disponibilidad;INTI-FISICA;INTI-Física
025502;v22_Autor_personal;Gallagher, R.H.^red.<|>Oden, J.T.^red.<|>Taylor, C.^red.<|>Zienkiewicz, O.C.^red.<|>Morandi Cecchi, M.^red;Gallagher, R.H.^red.<|>Oden, J.T.^red.<|>Taylor, C.^red.<|>Zienkiewicz, O.C.^red.<|>Morandi Cecchi, M.^red.
025504;v22_Autor_personal;Vandervort, Donald^red;Vandervort, Donald^red.
025607;v22_Autor_personal;Herdeg, Walter^red;Herdeg, Walter^red.
025752;v22_Autor_personal;Díaz Gómez, Raul<|>García Bernardini, Jorge^rcolab<|>Tardan, Jenny^rcolab;Díaz Gómez, Raul<|>García Bernardini, Jorge^rcolab.<|>Tardan, Jenny^rcolab.
025777;v22_Autor_personal;Button, David^red<|>Pye, Brian^red<|>Colvin, John<|>Cunliffe, Joan<|>Inman, Cliff<|>Jackson, Ken<|>Lightfoot, Gordon<|>Owens, Peter<|>Waldron, Brian;Button, David^red.<|>Pye, Brian^red.<|>Colvin, John<|>Cunliffe, Joan<|>Inman, Cliff<|>Jackson, Ken<|>Lightfoot, Gordon<|>Owens, Peter<|>Waldron, Brian
026089;v85_Disponibilidad;INTI-Celulosa y papel;INTI-Celulosa y Papel
026089;v22_Autor_personal;González Suárez, Erenio^red;González Suárez, Erenio^red.
026159;v85_Disponibilidad;INTI-Electrónica e Infórmatica;INTI-Electrónica e Informática
026345;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026346;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026347;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026366;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026380;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026381;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026386;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026387;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026388;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026390;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026391;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026584;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026597;v85_Disponibilidad;INTI-Programa de diseño;INTI-Programa de Diseño
026859;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
026860;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
026861;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
026862;v85_Disponibilidad;INTI-Cereales y oleaginosas;INTI-Cereales y Oleaginosas
026880;v22_Autor_personal;"Herdeg; Walter^red";"Herdeg; Walter^red."
027048;v22_Autor_personal;Mark, James E.^red.<|>Erman, Burak^red..<|>Eirich, Frederick R.^red.;Mark, James E.^red.<|>Erman, Burak^red.<|>Eirich, Frederick R.^red.
027550;v22_Autor_personal;Ronco, Jorge J.<|>Brignole, Esteban^rcolab<|>Friedlander, Alfredo^rcolab<|>Grendele, Gabriela^rcolab<|>Haring, Raul^rcolab<|>Keszler, Inés^rcolab<|>Ojedo, Abel^rcolab<|>Parera, José^rcolab<|>Rikles, Bernardo^rcolab;Ronco, Jorge J.<|>Brignole, Esteban^rcolab.<|>Friedlander, Alfredo^rcolab.<|>Grendele, Gabriela^rcolab.<|>Haring, Raul^rcolab.<|>Keszler, Inés^rcolab.<|>Ojedo, Abel^rcolab.<|>Parera, José^rcolab.<|>Rikles, Bernardo^rcolab.
027574;v22_Autor_personal;Wall, Leo A.^red;Wall, Leo A.^red.
027591;v22_Autor_personal;Gonzales-Aguilar, Gustavo Adolfo<|>Tejedor-Espinosa, Wedleys^rcolab<|>Alvarez-Parrilla, Emilio^rcolab<|>Ruiz-Cruz, Saúl^rcolab<|>Ayala-Zavala, Fernando^rcolab;Gonzales-Aguilar, Gustavo Adolfo<|>Tejedor-Espinosa, Wedleys^rcolab.<|>Alvarez-Parrilla, Emilio^rcolab.<|>Ruiz-Cruz, Saúl^rcolab.<|>Ayala-Zavala, Fernando^rcolab.
027592;v22_Autor_personal;Gonzales-Aguilar, Gustavo Adolfo^red<|>Cumea-Navarro, Fabiola^red;Gonzales-Aguilar, Gustavo Adolfo^red.<|>Cumea-Navarro, Fabiola^red.
027689;v22_Autor_personal;Mohanty, Amar^red.<|>Misra, Manjusri^red<|>Drzal. Lawrence^red.;Mohanty, Amar^red.<|>Misra, Manjusri^red.<|>Drzal. Lawrence^red.
035101;v85_Disponibilidad;Prestamo;Préstamo
035108;v85_Disponibilidad;Prestamo;Préstamo
035219;v85_Disponibilidad;INTI-Fisica;INTI-Física
035278;v22_Autor_personal;Greenberg, Harold^red;Greenberg, Harold^red.
035307;v22_Autor_personal; Philips, C.S.G.  <|>Williams, R. J. P.;Philips, C.S.G.  <|>Williams, R. J. P.
035318;v22_Autor_personal; Wall, Frederick Theodore;Wall, Frederick Theodore
035429;v22_Autor_personal;Aita, Carolyn Rubin^red;Aita, Carolyn Rubin^red.
035462;v22_Autor_personal; Manzini, Ezio;Manzini, Ezio
035531;v22_Autor_personal;Maldonado, Tomás^red<|>Behrens, Peter;Maldonado, Tomás^red.<|>Behrens, Peter
035547;v22_Autor_personal;Mash, Donald R.^red;Mash, Donald R.^red.
035561;v22_Autor_personal;Albornoz, Mario^red<|>Kreimer, Pablo^red;Albornoz, Mario^red.<|>Kreimer, Pablo^red.
035592;v45_Editor; Metallurgical Soc;Metallurgical Soc
035598;v22_Autor_personal;Love, G^red<|>Scott, V. D^red;Love, G^red.<|>Scott, V. D^red.
035600;v22_Autor_personal;Jeffes, J. H. E^red<|>Tait, R. J .^red;Jeffes, J. H. E^red.<|>Tait, R. J .^red.
035606;v45_Editor; Wiley;Wiley
035615;v22_Autor_personal;Rosenfield, A. R.^red;Rosenfield, A. R.^red.
035623;v22_Autor_personal;Ravani, B.^red;Ravani, B.^red.
035633;v22_Autor_personal;Rigney, David A.^red;Rigney, David A.^red.
035647;v22_Autor_personal;Salsgiver, J. A.^red;Salsgiver, J. A.^red.
